From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),AT (degree C),RF (mm)
2017-06-17,,,,,,,,,,,,,,,,,,
2017-06-18,,,,,,,,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,
2017-06-24,,,,,,,,,,,,,,,,,,
2017-06-25,,,,,,,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,
2017-07-01,,,,,,,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,
2017-07-08,,,,,,,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,
2017-07-15,,,,,,,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,
2017-07-22,,,,,,,,,,,,,,,,,,
2017-07-23,,,,,,,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,
2017-07-29,,,,,,,,,,,,,,,,,,
2017-07-30,,,,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,
2017-08-05,,,,,,,,,,,,,,,,,,
2017-08-06,,,,,,,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,
2017-08-12,,,,,,,,,,,,,,,,,,
2017-08-13,,,,,,,,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,
2017-08-19,,,,,,,,,,,,,,,,,,
2017-08-20,,,,,,,,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,
2017-08-27,,,,,,,,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,,,,,,,
2017-09-10,,,,,,,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,,,,,,,
2017-09-17,,,,,,,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,
2017-09-23,,,,,,,,,,,,,,,,,,
2017-09-24,,,,,,,,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,,,
2017-10-02,,,,,,,,,,,,,,,,,,
2017-10-03,,,,,,,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,,,,,,,
2017-10-05,,,,,,,,,,,,,,,,,,
2017-10-06,,,,,,,,,,,,,,,,,,
2017-10-07,,,,,,,,,,,,,,,,,,
2017-10-08,,,,,,,,,,,,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,
2017-10-14,,,,,,,,,,,,,,,,,,
2017-10-15,,,,,,,,,,,,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,
2017-10-21,,,,,,,,,,,,,,,,,,
2017-10-22,,,,,,,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,
2017-10-28,,,,,,,,,,,,,,,,,,
2017-10-29,,,,,,,,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,
2017-11-04,,,,,,,,,,,,,,,,,,
2017-11-05,,,,,,,,,,,,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,
2017-11-11,,,,,,,,,,,,,,,,,,
2017-11-12,,,,,,,,,,,,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,
2017-11-18,,,,,,,,,,,,,,,,,,
2017-11-19,,,,,,,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,
2017-11-21,117.375,194.91666666666666,38.35166666666667,21.838333333333335,35.00333333333334,11.266666666666666,1.6049999999999998,40.98166666666666,0.6083333333333333,66.70166666666667,2.0383333333333336,26.02,52.916666666666664,2.1666666666666665,75.29166666666667,1.0,24.30333333333333,0.0
2017-11-22,87.61125,157.70125,26.009583333333335,19.402916666666666,34.86833333333333,10.074347826086957,1.1045833333333335,51.4925,0.4566666666666667,65.28375,0.8059090909090909,28.195000000000004,50.09375,2.646666666666667,66.06958333333334,80.5,24.705833333333334,0.0
2017-11-23,73.375,136.53125,28.65041666666667,20.840833333333332,32.74875,7.880434782608695,1.0441666666666667,53.32875000000001,0.37041666666666667,62.34166666666667,0.48130434782608694,29.599999999999998,45.5625,2.1420833333333333,94.82291666666667,90.15625,24.43041666666667,0.0
2017-11-24,86.44458333333334,161.15958333333333,38.42958333333333,29.76375,34.52041666666667,9.720869565217392,1.8608333333333331,46.82541666666666,0.5483333333333333,63.27708333333334,0.58625,28.477083333333336,42.951249999999995,1.6179166666666667,105.89583333333333,94.48625,24.31958333333333,0.0
2017-11-25,122.17708333333333,210.85416666666666,46.82375,46.82125,46.88583333333333,8.212608695652175,2.255,33.49583333333333,0.8304166666666667,62.01416666666666,1.1129166666666668,27.277916666666666,49.052083333333336,1.1283333333333332,160.54166666666666,94.6875,24.070416666666663,0.0
2017-11-26,97.67708333333333,180.01041666666666,46.880833333333335,40.746249999999996,44.44291666666667,8.382173913043477,1.7954166666666669,34.21458333333333,0.82375,60.36833333333334,1.4547826086956521,26.738333333333333,47.052083333333336,1.4754166666666666,129.92708333333334,93.60416666666667,24.374583333333334,0.0
2017-11-27,118.28125,210.52083333333334,48.67291666666667,47.927083333333336,52.30458333333333,9.839130434782609,2.0204166666666667,34.68666666666667,0.7858333333333333,49.935833333333335,0.7034782608695652,28.72083333333333,50.760416666666664,1.2787499999999998,162.67708333333334,89.375,24.305000000000003,0.0
2017-11-28,100.38541666666667,189.72916666666666,49.99791666666667,56.828333333333326,48.60333333333333,6.194347826086957,2.1845833333333333,27.003333333333334,0.7925,56.24625,0.8163636363636364,28.717916666666667,51.572916666666664,1.3391666666666666,174.04166666666666,90.85416666666667,24.395,0.0
2017-11-29,99.35083333333334,178.23625,45.6175,45.48208333333333,49.869166666666665,7.321666666666666,1.76375,33.20904761904762,0.7925,53.98166666666666,1.1968181818181818,28.815833333333334,49.56583333333333,1.3479166666666667,162.64916666666667,84.44083333333333,24.724166666666665,0.0
2017-11-30,78.25,150.08695652173913,40.654782608695655,35.538695652173914,41.40521739130435,7.344545454545454,1.8965217391304348,33.57913043478261,0.5869565217391305,53.60478260869566,0.9254999999999999,29.32695652173913,48.16304347826087,1.534782608695652,116.05826086956522,75.8913043478261,24.643913043478264,0.0
2017-12-01,58.510416666666664,123.73958333333333,29.446250000000003,22.6375,36.302083333333336,11.626086956521737,1.175,42.416666666666664,0.4633333333333333,51.23833333333334,0.3519047619047619,30.186666666666667,43.385416666666664,1.8504166666666666,120.82291666666667,87.79166666666667,24.45875,0.0
2017-12-02,53.791666666666664,117.80208333333333,24.463333333333335,18.6325,30.228333333333335,14.01478260869565,1.1158333333333335,49.71625,0.43,64.06916666666667,0.18055555555555555,30.957083333333333,41.427083333333336,2.245,111.01041666666667,78.1875,24.165000000000003,0.0
2017-12-03,71.25,133.88541666666666,26.426666666666666,19.76,30.749583333333334,17.51304347826087,0.9929166666666666,49.845,0.39666666666666667,65.29916666666666,0.24125,30.226249999999997,45.677083333333336,1.83625,107.26041666666667,73.76041666666667,24.10083333333333,0.0
2017-12-04,81.09375,149.02083333333334,25.89916666666667,19.357083333333332,31.61125,16.844545454545454,1.1691666666666667,51.94416666666667,0.3675,49.187083333333334,0.33,29.439999999999998,49.0625,1.9716666666666667,110.59375,71.48958333333333,24.354583333333334,0.0
2017-12-05,77.93041666666666,129.27416666666667,18.841666666666665,15.592916666666666,33.706250000000004,10.613913043478261,0.7329166666666667,52.932272727272725,0.3566666666666667,31.342083333333335,0.55875,26.488333333333333,61.541666666666664,2.9149999999999996,81.36458333333333,22.822916666666668,23.079166666666666,0.006250000000000001
2017-12-06,120.0625,162.15625,19.74875,16.350416666666668,42.60125,16.344782608695652,0.8325,70.63333333333334,0.3545833333333333,25.847083333333334,0.2785714285714286,27.6775,81.4375,4.077083333333333,66.10416666666667,16.583333333333332,21.34583333333333,0.06041666666666667
2017-12-07,126.69565217391305,167.57608695652175,30.294583333333335,22.272499999999997,45.9475,7.356521739130434,1.5883333333333332,62.27217391304348,0.385,34.77375,0.2753333333333333,31.743750000000002,81.15625,2.778333333333333,69.01041666666667,42.052083333333336,22.2775,0.0
2017-12-08,98.325,151.27380952380952,31.493636363636366,18.410454545454545,44.33090909090909,11.272272727272728,1.3663636363636362,92.32272727272726,0.34727272727272723,40.099999999999994,0.28444444444444444,30.528181818181817,69.64772727272727,2.604545454545455,72.47363636363637,84.64363636363636,23.82227272727273,0.0
2017-12-09,54.32142857142857,119.0,40.336,23.024375,40.058,24.33133333333333,1.710625,87.036875,0.420625,31.40375,0.5541666666666666,27.426875,48.34375,1.84,101.645625,133.551875,25.970625,0.0
2017-12-10,57.03125,116.77083333333333,42.14,30.565,39.52708333333333,13.3375,1.1925000000000001,54.41791666666666,0.4870833333333333,41.746249999999996,1.1295454545454546,25.853333333333335,52.020833333333336,1.87,147.75,88.40625,24.40833333333333,0.0
2017-12-11,57.125,113.73958333333333,33.42333333333333,24.292083333333334,41.48166666666667,19.000833333333333,0.7266666666666667,62.77041666666667,0.37999999999999995,35.016666666666666,0.9974999999999999,27.413749999999997,58.8125,2.50625,221.46875,73.57291666666667,24.089583333333334,0.0
2017-12-12,100.0,158.08333333333334,27.019583333333333,17.99125,44.58541666666667,18.013749999999998,1.2175,73.68083333333333,0.37083333333333335,39.65541666666667,0.523157894736842,27.757499999999997,69.625,1.6108333333333336,205.48958333333334,83.42708333333333,23.901666666666667,0.0
2017-12-13,74.23958333333333,129.92708333333334,24.3,15.545,41.009166666666665,13.626249999999999,1.0458333333333334,72.1425,0.3858333333333333,40.07791666666667,0.3678571428571429,28.9475,70.64583333333333,1.9133333333333333,98.47916666666667,79.60416666666667,23.627499999999998,0.0
2017-12-14,110.77083333333333,169.42708333333334,21.277083333333334,12.925833333333332,45.275416666666665,13.422916666666666,1.4058333333333335,81.51375,0.355,31.9525,0.3941176470588235,27.599999999999998,73.23958333333333,2.6970833333333335,68.16666666666667,70.51041666666667,23.43041666666667,0.0
2017-12-15,115.38541666666667,176.60416666666666,23.157916666666665,13.86625,43.77375,13.106666666666667,1.2191666666666665,85.01958333333333,0.3954166666666667,32.25541666666667,0.2789473684210526,28.113333333333333,71.13541666666667,2.859166666666667,72.77083333333333,78.09375,23.607916666666668,0.0
2017-12-16,100.53125,163.9375,25.558333333333334,15.161666666666667,37.85958333333333,15.977916666666667,0.9304166666666666,86.86208333333333,0.34791666666666665,27.0175,0.17578947368421052,28.00375,62.697916666666664,3.4945833333333334,65.95833333333333,70.20833333333333,22.495416666666667,0.0
2017-12-17,62.833333333333336,121.08333333333333,23.84375,14.38375,32.19708333333333,15.926666666666668,1.2933333333333332,89.19333333333333,0.31916666666666665,28.1725,0.2672727272727273,26.019583333333333,53.020833333333336,2.733333333333333,71.02083333333333,84.04166666666667,22.94666666666667,0.0
2017-12-18,68.39583333333333,128.07291666666666,35.297916666666666,21.830416666666668,34.32,13.012500000000001,1.52625,76.6275,0.3575,29.01375,0.24428571428571427,27.36208333333333,47.395833333333336,1.8129166666666665,94.59375,75.94791666666667,22.739166666666666,0.0
2017-12-19,75.79166666666667,150.97916666666666,39.8025,26.61791666666667,43.90375,14.767083333333334,1.9395833333333332,57.35125,0.4825,32.65083333333333,0.3458823529411765,27.332916666666666,45.78125,1.7458333333333333,104.97916666666667,79.29166666666667,23.607083333333335,0.0
2017-12-20,87.91666666666667,159.94791666666666,34.755,20.878333333333334,45.181666666666665,18.762916666666666,1.6875,79.75750000000001,0.4479166666666667,28.332083333333333,0.26571428571428574,27.331666666666667,47.885416666666664,2.4604166666666667,77.84375,44.333333333333336,23.044583333333335,0.0
2017-12-21,103.03571428571429,171.25,29.415714285714284,18.844285714285714,48.14,20.15642857142857,1.4942857142857144,88.0592857142857,0.3807142857142857,27.302857142857142,0.20384615384615384,27.755714285714284,58.529999999999994,2.4235714285714285,94.70214285714285,108.9342857142857,22.03857142857143,0.0
2017-12-22,112.21375,188.541875,37.43625,21.978125,43.830625,18.28625,1.8625,111.96875,0.255625,28.1925,0.19785714285714287,29.469375,46.645625,2.999375,72.671875,129.765625,24.23375,0.0
2017-12-23,101.80208333333333,181.53125,37.102916666666665,23.802916666666665,46.43375,21.387083333333333,1.655,74.13291666666667,0.46166666666666667,28.891666666666666,0.4885,27.41208333333333,56.875,1.42125,122.85416666666667,65.5625,22.897499999999997,0.0
2017-12-24,108.70833333333333,188.80208333333334,40.885,32.48791666666667,49.717083333333335,19.121666666666666,1.9791666666666667,66.77749999999999,0.5670833333333333,30.58083333333333,0.7104166666666667,25.284583333333334,58.291666666666664,1.4695833333333335,150.32291666666666,86.51041666666667,23.340833333333336,0.0
2017-12-25,63.9375,128.55208333333334,28.886666666666667,17.45375,36.14791666666667,18.911666666666665,1.31,99.74583333333334,0.3425,25.991249999999997,0.33217391304347826,26.40833333333333,47.302083333333336,2.5729166666666665,73.60416666666667,93.57291666666667,23.285,0.0
2017-12-26,68.28125,137.67708333333334,35.139583333333334,23.000416666666666,36.25958333333333,12.770833333333334,1.59875,74.44041666666666,0.3329166666666667,27.0575,0.254375,26.732916666666668,45.00333333333333,1.6995833333333332,140.61458333333334,90.22916666666667,22.842916666666667,0.0
2017-12-27,69.0625,137.92708333333334,36.19625,26.015833333333333,39.66416666666667,8.20875,1.66125,66.61416666666666,0.34125,25.910833333333333,0.325,28.04958333333333,49.604166666666664,1.6633333333333333,141.42708333333334,92.17708333333333,22.584999999999997,0.0
2017-12-28,93.5625,163.9375,35.244166666666665,24.795833333333334,45.132083333333334,13.065,2.2066666666666666,65.30416666666666,0.42583333333333334,27.097083333333334,0.23090909090909092,27.400833333333335,52.28125,1.5204166666666667,137.35416666666666,91.29166666666667,22.918333333333333,0.0
2017-12-29,88.96875,168.57291666666666,39.733333333333334,25.350416666666664,43.95708333333334,14.9925,1.9779166666666665,78.88,0.43375,28.062916666666666,0.33444444444444443,26.86375,51.395833333333336,1.4504166666666667,138.27083333333334,88.44791666666667,23.375416666666666,0.0
2017-12-30,83.8585,164.3835,30.672916666666666,18.70375,40.290416666666665,15.53375,1.4929166666666667,101.52625,0.33875000000000005,27.067916666666665,0.32399999999999995,28.540833333333335,54.229166666666664,1.9425000000000001,92.52416666666666,83.57625,23.46666666666667,0.0
2017-12-31,519.59375,783.9479166666666,26.343333333333334,16.362916666666667,40.06333333333333,15.995833333333332,1.8745833333333335,106.59041666666667,0.3926666666666667,26.56133333333333,8.115,26.919166666666666,54.729166666666664,2.0783333333333336,112.22916666666667,79.20833333333333,23.482916666666668,0.0
2018-01-01,436.35714285714283,498.04761904761904,29.406666666666666,17.742916666666666,41.80166666666667,16.173333333333336,1.8965217391304348,107.68291666666666,0.320952380952381,23.69857142857143,0.5327272727272727,28.199583333333333,58.177083333333336,2.3841666666666668,82.98958333333333,79.84375,23.094583333333333,0.0
2018-01-02,77.58333333333333,148.52380952380952,25.635833333333334,15.511666666666668,32.89958333333333,12.845833333333333,1.2679166666666666,107.35374999999999,0.29458333333333336,18.743750000000002,0.42000000000000004,28.1675,48.239583333333336,2.6220833333333333,69.10416666666667,84.29166666666667,22.31458333333333,0.0
2018-01-03,94.16666666666667,148.75,32.187083333333334,22.6925,31.184583333333332,13.271666666666667,1.68375,89.6675,0.35541666666666666,18.01125,0.33533333333333337,27.890833333333333,43.333333333333336,2.0245833333333336,105.79166666666667,88.4375,22.08,0.0
2018-01-04,118.32954545454545,212.79545454545453,45.17458333333334,38.30458333333333,45.675000000000004,15.0525,2.232857142857143,60.76166666666666,0.57375,21.449166666666667,0.6978571428571428,27.99083333333333,54.864583333333336,1.2720833333333335,158.5625,82.69791666666667,22.532083333333333,0.0
2018-01-05,144.41071428571428,226.57142857142858,37.71071428571429,32.23571428571429,62.92357142857143,14.740714285714287,2.7414285714285715,47.18857142857143,0.8207142857142857,23.58642857142857,0.77,28.032857142857146,69.82142857142857,1.3157142857142856,199.30357142857142,102.73214285714286,21.392857142857142,0.0
2018-01-06,,,,,,,,,,,,,,,,,,
2018-01-07,,,,,,,,,,,,,,,,,,
2018-01-08,66.47222222222223,151.5,31.75222222222222,18.662222222222223,30.533333333333335,13.85222222222222,1.9944444444444445,101.58111111111111,0.29555555555555557,16.04888888888889,0.49,27.582222222222224,42.388888888888886,2.6688888888888886,66.83333333333333,35.25,23.89888888888889,0.0
2018-01-09,69.8125,140.1875,25.741249999999997,15.78375,33.250416666666666,14.51,1.4183333333333332,103.49125,0.2991666666666667,18.45958333333333,0.426,27.02,46.958333333333336,2.098333333333333,97.13541666666667,91.96875,22.79375,0.0
2018-01-10,98.86458333333333,176.71875,32.071666666666665,23.327083333333334,43.15083333333333,15.690833333333332,2.0100000000000002,75.15625,0.4054166666666667,19.207916666666666,0.39294117647058824,26.64916666666667,47.90625,1.7149999999999999,114.22916666666667,99.47916666666667,22.457083333333333,0.0
2018-01-11,107.93041666666666,188.51041666666666,32.04875,23.0825,49.100833333333334,14.810416666666667,2.03125,71.09625,0.45166666666666666,18.609166666666667,0.4594736842105263,25.866249999999997,50.669999999999995,1.5379166666666666,137.73625,94.40958333333333,22.72791666666667,0.0
2018-01-12,99.28125,187.91666666666666,37.22375,27.864166666666666,49.649166666666666,13.642916666666666,2.0595833333333333,67.45208333333333,0.43250000000000005,18.213333333333335,0.540952380952381,26.490416666666665,48.96875,1.6508333333333332,134.64583333333334,90.65625,23.44541666666667,0.0
2018-01-13,75.67708333333333,165.60416666666666,38.13,23.0575,44.54541666666666,13.896666666666667,2.0379166666666664,70.765,0.38375000000000004,15.808333333333332,0.5113043478260869,26.355416666666667,42.385416666666664,1.4195833333333334,115.53125,54.9375,24.454583333333332,0.0
2018-01-14,97.375,178.98958333333334,33.2575,22.610416666666666,54.6,16.40875,2.1062499999999997,73.57000000000001,0.4741666666666667,22.947083333333335,0.7069565217391305,25.091250000000002,50.65625,1.6808333333333334,140.53125,80.39583333333333,25.07166666666667,0.0
2018-01-15,69.29166666666667,136.45833333333334,26.557916666666667,15.9,39.996249999999996,16.660416666666666,1.5804166666666666,102.09791666666666,0.31124999999999997,21.093333333333334,0.5343478260869565,25.22791666666667,45.447916666666664,1.8,109.75,97.66666666666667,25.07166666666667,0.0
2018-01-16,85.73958333333333,168.77083333333334,36.49875,23.346249999999998,47.22083333333333,14.694583333333334,2.0533333333333332,69.05541666666666,0.4091666666666667,16.726666666666667,0.48,26.357916666666668,51.697916666666664,1.45375,179.01041666666666,99.92708333333333,23.982916666666668,0.0
2018-01-17,74.96875,159.39583333333334,34.225833333333334,25.604166666666668,44.95416666666667,18.743333333333332,2.0366666666666666,52.404583333333335,0.4025,19.763749999999998,0.8126315789473684,25.580416666666668,54.260416666666664,1.3233333333333335,176.90625,95.41666666666667,24.220416666666665,0.0
2018-01-18,74.72916666666667,139.85416666666666,29.86375,28.166666666666668,47.88041666666667,15.230416666666665,2.2056521739130437,42.025416666666665,0.4079166666666667,17.674166666666668,0.7310526315789474,26.154583333333335,55.8125,1.955,198.57291666666666,99.14583333333333,24.020416666666666,0.0
2018-01-19,69.6075,141.55541666666667,33.235,29.15833333333333,44.92625,11.731666666666667,2.1395833333333334,56.71791666666667,0.39291666666666664,18.27958333333333,0.43,26.794583333333332,55.822916666666664,1.7341666666666666,178.9825,94.95125,23.96291666666667,0.0
2018-01-20,74.29166666666667,139.73958333333334,31.277916666666666,22.449166666666667,48.67666666666667,16.184166666666666,2.05125,57.06333333333333,0.4254166666666667,21.712500000000002,0.6275,27.770833333333332,54.9375,1.50875,162.58333333333334,100.85416666666667,24.099166666666665,0.0
2018-01-21,72.35416666666667,147.73958333333334,36.15958333333334,25.78125,50.88333333333333,12.808750000000002,1.6587500000000002,61.70208333333333,0.4579166666666667,24.66,0.31399999999999995,29.347916666666666,53.885416666666664,1.4962499999999999,188.35416666666666,97.88541666666667,24.055000000000003,0.0
2018-01-22,77.57291666666667,168.82291666666666,41.075833333333335,29.530833333333334,47.382083333333334,15.504166666666668,2.025,66.865,0.435,19.159166666666668,0.5441666666666666,27.614166666666666,51.510416666666664,1.4966666666666668,168.25,95.38541666666667,24.375416666666666,0.0
2018-01-23,60.052083333333336,130.53125,19.364583333333332,11.738333333333335,38.606249999999996,17.9375,1.3266666666666667,94.81125000000002,0.21916666666666665,14.351666666666667,0.44,25.924166666666665,53.697916666666664,3.094583333333333,248.1875,87.60416666666667,23.368750000000002,0.0
2018-01-24,74.47916666666667,166.64583333333334,25.54416666666667,15.26375,31.393333333333334,16.354583333333334,1.1525,91.25625000000001,0.19958333333333333,13.09625,0.29347826086956524,25.090833333333332,48.802083333333336,1.8562500000000002,146.76041666666666,103.125,22.2825,0.0
2018-01-25,114.8125,215.20833333333334,40.155833333333334,28.263333333333335,41.945,16.173750000000002,2.151666666666667,73.0125,0.4283333333333333,14.374583333333334,0.508,25.068749999999998,49.239583333333336,1.4629166666666666,167.1875,95.35416666666667,21.680000000000003,0.0
2018-01-26,93.27083333333333,166.39583333333334,40.15875,29.152083333333334,41.384166666666665,13.624583333333334,2.1016666666666666,61.185,0.465,15.365833333333333,0.5936363636363636,24.787916666666664,45.6875,1.4649999999999999,173.90625,102.77083333333333,22.358333333333334,0.0
2018-01-27,95.75,175.70833333333334,39.67375,28.6225,44.84291666666667,14.708333333333334,2.1354166666666665,68.56125,0.45375000000000004,15.286666666666667,0.4985714285714286,26.655833333333334,46.708333333333336,1.5004166666666665,168.63541666666666,100.10416666666667,22.84958333333333,0.0
2018-01-28,90.20833333333333,181.82291666666666,44.92916666666667,31.0775,44.27666666666667,12.508333333333333,2.3629166666666666,65.58166666666666,0.46249999999999997,17.2775,0.479,27.7175,48.541666666666664,1.5116666666666667,174.85416666666666,92.75,23.497500000000002,0.0
2018-01-29,162.25421052631577,186.77791666666667,43.95208333333333,30.3225,47.41708333333333,13.617916666666666,2.5560869565217392,76.96416666666666,0.42291666666666666,14.014583333333334,0.6172222222222222,28.5575,49.794999999999995,1.5208333333333333,157.37833333333333,94.87166666666667,24.12625,0.0
2018-01-30,101.76041666666667,196.07291666666666,32.753750000000004,28.364166666666666,46.00583333333333,14.195416666666667,2.2130434782608694,69.20458333333333,0.42875,15.615416666666667,0.7736842105263158,26.863333333333333,47.927083333333336,1.4337499999999999,156.88541666666666,100.51041666666667,24.465833333333332,0.0
2018-01-31,90.38541666666667,188.38541666666666,34.35208333333333,34.14333333333334,48.29125,16.111250000000002,2.220833333333333,56.11041666666667,0.43,14.264583333333334,0.7090909090909091,25.33791666666667,43.62833333333333,1.4408333333333332,141.75333333333333,106.45833333333333,24.597083333333334,0.0
2018-02-01,81.60416666666667,167.09375,33.48375,30.429166666666664,46.06625,11.899166666666666,1.7741666666666667,61.84625,0.39125000000000004,13.582500000000001,0.7447619047619047,25.629166666666666,40.666666666666664,1.6520833333333333,184.63541666666666,100.44791666666667,24.958333333333332,0.0
2018-02-02,74.09375,151.125,28.599166666666665,22.38291666666667,48.654583333333335,13.4775,1.3291666666666666,89.97958333333334,0.33041666666666664,13.325833333333334,0.7033333333333334,24.93625,44.8125,1.5241666666666667,202.01041666666666,96.32291666666667,24.83791666666667,0.0
